taxamount,lotsizesquarefeet,yearbuilt,fips,taxvaluedollarcnt,calculatedfinishedsquarefeet,bathroomcnt,bedroomcnt,propertylandusetypeid,transactiondate
820.76,6859.0,1862.0,6037.0,37641.0,1081.0,1.0,2.0,261.0,2017-05-11
5449.33,6477.0,1953.0,6037.0,447063.0,1101.0,2.0,3.0,261.0,2017-05-11
420.51,6371.0,1949.0,6037.0,132376.0,802.0,1.0,2.0,261.0,2017-05-11
6044.17,7020.0,1929.0,6037.0,476236.0,1890.0,2.0,4.0,261.0,2017-05-11
2796.51,7144.0,1946.0,6037.0,210253.0,1402.0,2.0,3.0,261.0,2017-05-11
273.92,2557.0,1921.0,6037.0,20246.0,704.0,1.0,2.0,261.0,2017-05-11
1727.48,5019.0,1905.0,6037.0,133149.0,624.0,1.0,2.0,261.0,2017-05-11
3115.13,5603.0,1937.0,6037.0,248288.0,862.0,1.0,2.0,261.0,2017-05-11
3535.87,5612.0,1900.0,6037.0,279754.0,1940.0,1.0,4.0,261.0,2017-05-11
8338.05,6999.0,1907.0,6037.0,686553.0,1560.0,2.0,3.0,261.0,2017-05-11
3201.75,7501.0,1895.0,6037.0,253162.0,2142.0,1.0,4.0,261.0,2017-05-11
1474.99,3076.0,1974.0,6037.0,116136.0,2082.0,3.0,3.0,261.0,2017-05-11
1857.14,7120.0,1928.0,6037.0,146444.0,2467.0,2.0,4.0,261.0,2017-05-11
2490.77,5597.0,1898.0,6037.0,194230.0,1332.0,1.0,4.0,261.0,2017-05-11
9915.69,3446.0,1926.0,6037.0,829700.0,1222.0,2.0,3.0,261.0,2017-05-11
11784.45,3619.0,1927.0,6037.0,973624.0,1746.0,2.0,3.0,261.0,2017-05-11
8144.84,7497.0,1946.0,6037.0,669988.0,1556.0,2.0,2.0,261.0,2017-05-11
4385.61,7675.0,1988.0,6037.0,356651.0,2905.0,4.0,4.0,261.0,2017-05-11
3194.0,6185.0,1941.0,6037.0,248686.0,2102.0,2.0,2.0,261.0,2017-05-11
1750.1,4352.0,1913.0,6037.0,139801.0,1540.0,2.0,2.0,261.0,2017-05-11
1649.07,7465.0,1906.0,6037.0,134775.0,768.0,1.0,3.0,261.0,2017-05-11
8890.51,7999.0,2000.0,6037.0,730523.0,2028.0,3.0,3.0,261.0,2017-05-11
5960.64,7996.0,1924.0,6037.0,485975.0,1660.0,3.0,3.0,261.0,2017-05-11
11559.7,5020.0,1959.0,6037.0,965539.0,1500.0,2.0,4.0,261.0,2017-05-11
1202.44,4550.0,1937.0,6037.0,94935.0,1811.0,3.0,3.0,261.0,2017-05-11
6900.61,8974.0,1985.0,6037.0,555122.0,2870.0,4.0,4.0,261.0,2017-05-11
3342.74,2599.0,1923.0,6037.0,280022.0,897.0,1.0,2.0,261.0,2017-05-11
8003.3,6530.0,1949.0,6037.0,666805.0,1281.0,2.0,2.0,261.0,2017-05-11
5114.4,5000.0,1939.0,6037.0,414564.0,1149.0,1.0,2.0,261.0,2017-05-11
1801.09,3021.0,1938.0,6037.0,146974.0,987.0,1.0,1.0,261.0,2017-05-11
5507.68,4687.0,1928.0,6037.0,459435.0,1140.0,1.0,2.0,261.0,2017-05-11
4468.49,2999.0,1925.0,6037.0,370401.0,1110.0,1.0,2.0,261.0,2017-05-11
9114.7,2564.0,1941.0,6037.0,762991.0,1276.0,2.0,2.0,261.0,2017-05-11
735.89,4322.0,1937.0,6037.0,59179.0,1141.0,1.0,2.0,261.0,2017-05-11
11363.26,4954.0,1940.0,6037.0,950000.0,1289.0,2.0,2.0,261.0,2017-05-11
11934.21,8009.0,1965.0,6037.0,981459.0,1678.0,2.0,3.0,261.0,2017-05-11
13167.73,4376.0,1950.0,6037.0,1095799.0,1694.0,3.0,2.0,261.0,2017-05-11
12216.39,5604.0,1965.0,6037.0,1010000.0,1352.0,2.0,2.0,261.0,2017-05-11
2981.94,53495.0,1947.0,6037.0,228756.0,3113.0,4.0,4.0,261.0,2017-05-11
2757.93,5829.0,1924.0,6037.0,220971.0,1069.0,1.0,2.0,261.0,2017-05-11
2513.33,5047.0,1922.0,6037.0,192148.0,1918.0,2.0,3.0,261.0,2017-05-11
9892.14,5403.0,1923.0,6037.0,815000.0,1438.0,3.0,4.0,261.0,2017-05-11
2274.06,6763.0,1927.0,6037.0,175754.0,925.0,1.0,2.0,261.0,2017-05-11
2548.0,6750.0,1926.0,6037.0,204498.0,1274.0,2.0,3.0,261.0,2017-05-11
2918.46,4801.0,1929.0,6037.0,231200.0,1193.0,2.0,3.0,261.0,2017-05-11
3040.8,4800.0,1928.0,6037.0,240898.0,1217.0,2.0,3.0,261.0,2017-05-11
6012.93,7150.0,1923.0,6037.0,492921.0,1120.0,1.0,2.0,261.0,2017-05-11
1112.62,6684.0,1953.0,6037.0,88913.0,1171.0,2.0,2.0,261.0,2017-05-11
995.22,5911.0,1925.0,6037.0,76577.0,2068.0,1.0,2.0,261.0,2017-05-11
1631.84,5485.0,1926.0,6037.0,130510.0,1975.0,2.0,4.0,261.0,2017-05-11
2871.05,6598.0,1915.0,6037.0,228640.0,1418.0,2.0,2.0,261.0,2017-05-11
652.23,6132.0,1933.0,6037.0,50484.0,1190.0,1.0,2.0,261.0,2017-05-11
605.41,5062.0,1928.0,6037.0,35360.0,868.0,1.0,2.0,261.0,2017-05-11
1900.12,5348.0,1927.0,6037.0,148496.0,1300.0,2.0,4.0,261.0,2017-05-11
2051.8,2693.0,1922.0,6037.0,165158.0,749.0,1.0,2.0,261.0,2017-05-11
5486.67,3348.0,1927.0,6037.0,452527.0,841.0,2.0,2.0,261.0,2017-05-11
4326.04,5849.0,1923.0,6037.0,350697.0,1584.0,2.0,3.0,261.0,2017-05-11
1329.39,4767.0,1925.0,6037.0,108538.0,1167.0,1.0,2.0,261.0,2017-05-11
2362.69,5875.0,1921.0,6037.0,193815.0,1326.0,3.0,3.0,261.0,2017-05-11
4767.95,18818.0,1921.0,6037.0,381639.0,1432.0,1.0,4.0,261.0,2017-05-11
5519.65,2648.0,1922.0,6037.0,455984.0,810.0,1.0,2.0,261.0,2017-05-11
4959.09,8709.0,1921.0,6037.0,410787.0,1012.0,1.0,2.0,261.0,2017-05-11
4047.46,5646.0,1988.0,6037.0,332880.0,1856.0,2.0,3.0,261.0,2017-05-12
6233.37,6332.0,1952.0,6037.0,518846.0,1174.0,2.0,3.0,261.0,2017-05-12
4621.52,6167.0,1953.0,6037.0,384884.0,839.0,2.0,2.0,261.0,2017-05-12
1917.23,3898.0,1940.0,6037.0,153060.0,733.0,1.0,2.0,261.0,2017-05-12
4563.29,4890.0,1959.0,6037.0,380027.0,1087.0,2.0,3.0,261.0,2017-05-12
1409.35,9094.0,1964.0,6037.0,104956.0,1889.0,3.0,4.0,261.0,2017-05-12
1774.39,35973.0,1965.0,6037.0,116557.0,2206.0,3.0,4.0,261.0,2017-05-12
9914.35,7569.0,1965.0,6037.0,812199.0,1973.0,3.0,5.0,261.0,2017-05-12
7313.71,7439.0,1953.0,6037.0,609000.0,1062.0,1.0,2.0,261.0,2017-05-12
12690.39,4145.0,1995.0,6037.0,1048000.0,3224.0,4.0,3.0,261.0,2017-05-12
4556.52,3161.0,1981.0,6037.0,375135.0,2675.0,3.0,3.0,261.0,2017-05-12
424.42,2750.0,1924.0,6037.0,29555.0,480.0,1.0,2.0,261.0,2017-05-12
4960.92,4997.0,1904.0,6037.0,407000.0,907.0,1.0,2.0,261.0,2017-05-12
2625.67,5506.0,1906.0,6037.0,218078.0,792.0,1.0,2.0,261.0,2017-05-12
2273.56,4800.0,1922.0,6037.0,187955.0,1108.0,2.0,3.0,261.0,2017-05-12
7798.13,6541.0,1963.0,6037.0,638000.0,1501.0,2.0,3.0,261.0,2017-05-12
2442.52,5405.0,1981.0,6037.0,191743.0,1936.0,2.0,4.0,261.0,2017-05-12
2297.5,6339.0,1949.0,6037.0,189636.0,876.0,1.0,2.0,261.0,2017-05-12
2666.5,3496.0,1951.0,6037.0,214184.0,1304.0,2.0,3.0,261.0,2017-05-12
4114.14,4954.0,1955.0,6037.0,339278.0,1950.0,3.0,3.0,261.0,2017-05-12
7184.62,10611.0,1928.0,6037.0,583768.0,2496.0,4.0,4.0,261.0,2017-05-12
8996.92,6209.0,1953.0,6037.0,750761.0,1160.0,2.0,3.0,261.0,2017-05-12
5574.98,7635.0,1928.0,6037.0,463417.0,984.0,1.0,2.0,261.0,2017-05-12
2210.07,6975.0,1938.0,6037.0,181441.0,990.0,1.0,2.0,261.0,2017-05-12
1075.51,7642.0,1948.0,6037.0,76576.0,1606.0,2.0,4.0,261.0,2017-05-12
2864.38,3513.0,1930.0,6037.0,238989.0,973.0,1.0,2.0,261.0,2017-05-12
3136.81,5199.0,1915.0,6037.0,254470.0,720.0,1.0,2.0,261.0,2017-05-12
2493.47,5187.0,1921.0,6037.0,202089.0,1184.0,2.0,3.0,261.0,2017-05-12
6480.69,5199.0,1927.0,6037.0,541000.0,1010.0,1.0,2.0,261.0,2017-05-12
7207.74,7700.0,1921.0,6037.0,598997.0,1336.0,2.0,3.0,261.0,2017-05-12
4722.58,5999.0,1929.0,6037.0,392051.0,1248.0,1.0,3.0,261.0,2017-05-12
2760.76,5400.0,1911.0,6037.0,221468.0,1086.0,1.0,2.0,261.0,2017-05-12
3433.08,4815.0,1922.0,6037.0,285313.0,1088.0,2.0,3.0,261.0,2017-05-12
3023.59,6002.0,1955.0,6037.0,249315.0,1300.0,3.0,3.0,261.0,2017-05-12
1835.1,4383.0,1923.0,6037.0,144644.0,1056.0,1.0,2.0,261.0,2017-05-12
480.98,5208.0,1951.0,6037.0,37632.0,1116.0,1.0,3.0,261.0,2017-05-12
1912.23,4991.0,1926.0,6037.0,158717.0,719.0,1.0,2.0,261.0,2017-05-12
3890.03,5236.0,1924.0,6037.0,316215.0,1120.0,1.0,2.0,261.0,2017-05-12
920.97,6066.0,1925.0,6037.0,66507.0,1114.0,1.0,3.0,261.0,2017-05-12
1510.76,11234.0,1945.0,6037.0,104957.0,3234.0,4.0,5.0,261.0,2017-05-12
8229.16,7203.0,1978.0,6037.0,674000.0,2488.0,4.0,6.0,261.0,2017-05-12
1423.61,6201.0,1913.0,6037.0,116639.0,804.0,1.0,2.0,261.0,2017-05-12
3294.77,7473.0,2004.0,6037.0,263340.0,1476.0,2.0,3.0,261.0,2017-05-12
2325.21,6388.0,1933.0,6037.0,191283.0,1125.0,1.0,2.0,261.0,2017-05-12
3489.71,7000.0,1927.0,6037.0,281384.0,1104.0,1.0,2.0,261.0,2017-05-12
2697.44,6996.0,1978.0,6037.0,214372.0,1971.0,3.0,3.0,261.0,2017-05-12
3416.13,6246.0,1909.0,6037.0,275388.0,1219.0,2.0,3.0,261.0,2017-05-12
861.18,5381.0,1969.0,6037.0,67467.0,1543.0,2.0,3.0,261.0,2017-05-12
2519.28,4371.0,1925.0,6037.0,208170.0,1303.0,2.0,3.0,261.0,2017-05-12
4046.18,7538.0,1930.0,6037.0,332946.0,1586.0,2.0,4.0,261.0,2017-05-12
2244.67,6609.0,1952.0,6037.0,176816.0,1200.0,1.0,2.0,261.0,2017-05-12
3989.15,4825.0,1925.0,6037.0,325429.0,954.0,1.0,2.0,261.0,2017-05-12
836.28,2389.0,1920.0,6037.0,63377.0,762.0,1.0,2.0,261.0,2017-05-12
563.4,8546.0,1921.0,6037.0,41166.0,1260.0,1.0,3.0,261.0,2017-05-12
6879.91,7930.0,1939.0,6037.0,571430.0,1260.0,1.0,2.0,261.0,2017-05-12
353.64,5032.0,1905.0,6037.0,27491.0,882.0,1.0,2.0,261.0,2017-05-12
6783.31,7601.0,1913.0,6037.0,545590.0,2604.0,2.0,4.0,261.0,2017-05-12
5429.21,4519.0,1920.0,6037.0,444631.0,2005.0,1.0,3.0,261.0,2017-05-12
5776.83,6752.0,1924.0,6037.0,468122.0,2058.0,3.0,3.0,261.0,2017-05-12
3853.83,6050.0,1929.0,6037.0,303241.0,2456.0,2.0,4.0,261.0,2017-05-12
3590.37,6199.0,1926.0,6037.0,291756.0,1407.0,1.0,2.0,261.0,2017-05-12
27413.23,6295.0,2007.0,6037.0,2283314.0,3426.0,4.0,3.0,261.0,2017-05-12
3196.8,6250.0,1926.0,6037.0,257059.0,1868.0,2.0,3.0,261.0,2017-05-12
1574.77,7698.0,1930.0,6037.0,119660.0,1934.0,2.0,3.0,261.0,2017-05-12
32624.51,12701.0,1925.0,6037.0,2692388.0,5009.0,5.0,6.0,261.0,2017-05-12
14832.16,11847.0,1927.0,6037.0,1206863.0,4769.0,5.0,5.0,261.0,2017-05-12
35151.4,15349.0,1955.0,6037.0,2899495.0,3659.0,5.0,4.0,261.0,2017-05-12
20881.59,13830.0,1976.0,6037.0,1720792.0,4011.0,5.0,4.0,261.0,2017-05-12
2152.65,13365.0,1926.0,6037.0,156736.0,3600.0,3.0,4.0,261.0,2017-05-12
36852.73,12953.0,1913.0,6037.0,3040000.0,4770.0,4.0,9.0,261.0,2017-05-12
4058.04,6002.0,1910.0,6037.0,325596.0,2250.0,1.0,3.0,261.0,2017-05-12
16126.37,9015.0,1910.0,6037.0,1327564.0,3107.0,1.0,4.0,261.0,2017-05-12
11868.58,10725.0,1907.0,6037.0,971000.0,2120.0,2.0,3.0,261.0,2017-05-12
7801.01,6000.0,1910.0,6037.0,578876.0,1896.0,2.0,4.0,261.0,2017-05-12
11637.33,5553.0,1915.0,6037.0,966578.0,1831.0,2.0,3.0,261.0,2017-05-12
4764.82,4300.0,1921.0,6037.0,392543.0,1344.0,1.0,2.0,261.0,2017-05-12
5835.92,5645.0,1921.0,6037.0,473170.0,1530.0,1.0,3.0,261.0,2017-05-12
7425.24,6749.0,1921.0,6037.0,604614.0,1827.0,1.0,3.0,261.0,2017-05-12
13878.98,4996.0,1921.0,6037.0,1147232.0,1332.0,2.0,3.0,261.0,2017-05-12
21384.08,7626.0,1925.0,6037.0,1766788.0,3704.0,4.0,5.0,261.0,2017-05-12
9802.99,7424.0,1926.0,6037.0,799082.0,4309.0,4.0,4.0,261.0,2017-05-12
8286.33,6749.0,1925.0,6037.0,674412.0,1938.0,2.0,3.0,261.0,2017-05-12
2073.03,6604.0,1937.0,6037.0,157574.0,1288.0,2.0,3.0,261.0,2017-05-12
4144.21,6423.0,1925.0,6037.0,336430.0,1870.0,2.0,3.0,261.0,2017-05-12
1914.38,2048.0,1924.0,6037.0,159041.0,624.0,1.0,1.0,261.0,2017-05-12
32277.6,8227.0,2012.0,6037.0,2678604.0,4666.0,5.0,4.0,261.0,2017-05-12
12243.52,6499.0,1923.0,6037.0,1018525.0,1136.0,1.0,2.0,261.0,2017-05-12
20840.29,10284.0,1929.0,6037.0,1725191.0,4141.0,5.0,5.0,261.0,2017-05-12
1383.88,6105.0,1946.0,6037.0,105574.0,1723.0,2.0,3.0,261.0,2017-05-12
3623.71,5200.0,1922.0,6037.0,289095.0,1432.0,2.0,3.0,261.0,2017-05-12
5689.75,6499.0,1992.0,6037.0,456068.0,2703.0,3.0,4.0,261.0,2017-05-12
5413.29,5922.0,1926.0,6037.0,445193.0,1475.0,2.0,2.0,261.0,2017-05-12
3177.51,6539.0,1924.0,6037.0,255868.0,1685.0,1.0,2.0,261.0,2017-05-12
12140.65,6282.0,1919.0,6037.0,983756.0,1002.0,1.0,2.0,261.0,2017-05-12
11981.22,5894.0,1921.0,6037.0,969563.0,1182.0,2.0,3.0,261.0,2017-05-12
9855.88,5119.0,1914.0,6037.0,819621.0,1272.0,1.0,3.0,261.0,2017-05-12
3548.13,1125.0,1914.0,6037.0,475330.0,364.0,1.0,1.0,261.0,2017-05-12
1939.32,6720.0,1914.0,6037.0,141034.0,1126.0,1.0,2.0,261.0,2017-05-12
2428.63,5625.0,1914.0,6037.0,192486.0,1352.0,1.0,3.0,261.0,2017-05-12
805.22,7700.0,1907.0,6037.0,55090.0,1256.0,1.0,2.0,261.0,2017-05-12
941.42,6749.0,1920.0,6037.0,73043.0,1586.0,2.0,3.0,261.0,2017-05-12
883.41,6749.0,1919.0,6037.0,68087.0,1611.0,1.0,3.0,261.0,2017-05-12
15099.88,6875.0,1907.0,6037.0,1248282.0,1872.0,2.0,2.0,261.0,2017-05-12
9623.98,3900.0,1919.0,6037.0,793000.0,1320.0,1.0,2.0,261.0,2017-05-12
2338.27,5522.0,1911.0,6037.0,189434.0,1030.0,1.0,2.0,261.0,2017-05-12
6684.97,5871.0,1912.0,6037.0,545197.0,1257.0,2.0,2.0,261.0,2017-05-12
11269.78,6535.0,1912.0,6037.0,929000.0,1368.0,1.0,2.0,261.0,2017-05-12
17094.62,5400.0,1925.0,6037.0,1418681.0,3355.0,2.0,4.0,261.0,2017-05-12
10642.6,6749.0,1955.0,6037.0,872298.0,1897.0,3.0,4.0,261.0,2017-05-12
5569.79,6778.0,1918.0,6037.0,458280.0,1168.0,1.0,2.0,261.0,2017-05-12
2205.78,8321.0,1923.0,6037.0,157548.0,3875.0,3.0,5.0,261.0,2017-05-12
4051.55,1894.0,1980.0,6037.0,331005.0,1884.0,2.0,3.0,261.0,2017-05-12
5097.33,8256.0,1956.0,6037.0,408898.0,1156.0,1.0,2.0,261.0,2017-05-12
49154.38,5357.0,2005.0,6037.0,4090360.0,4321.0,5.0,3.0,261.0,2017-05-12
11405.25,11644.0,1953.0,6037.0,924622.0,4462.0,4.0,5.0,261.0,2017-05-12
45235.66,8800.0,1951.0,6037.0,3770853.0,2877.0,4.0,3.0,261.0,2017-05-12
47751.55,9136.0,1940.0,6037.0,3984856.0,2380.0,3.0,3.0,261.0,2017-05-12
17215.66,15138.0,1961.0,6037.0,1406979.0,2825.0,4.0,3.0,261.0,2017-05-12
146315.12,24778.0,2009.0,6037.0,12228491.0,5688.0,6.0,4.0,261.0,2017-05-12
3265.9,22853.0,1949.0,6037.0,253192.0,3240.0,4.0,5.0,261.0,2017-05-12
38391.06,4932.0,1963.0,6037.0,3200000.0,2721.0,3.0,3.0,261.0,2017-05-12
3794.87,3515.0,1947.0,6037.0,302722.0,1482.0,2.0,3.0,261.0,2017-05-12
19855.04,10425.0,1926.0,6037.0,1591559.0,3498.0,3.0,5.0,261.0,2017-05-12
20430.12,8845.0,1947.0,6037.0,1700000.0,1456.0,1.0,3.0,261.0,2017-05-12
1365.81,9104.0,1948.0,6037.0,103507.0,1843.0,2.0,2.0,261.0,2017-05-12
3135.07,18584.0,1952.0,6037.0,246132.0,1440.0,2.0,2.0,261.0,2017-05-12
10505.1,13765.0,1969.0,6037.0,844239.0,2857.0,4.0,5.0,261.0,2017-05-12
665.23,11846.0,1928.0,6037.0,37435.0,572.0,1.0,1.0,261.0,2017-05-12
5187.2,5289.0,1979.0,6037.0,424710.0,1680.0,2.0,3.0,261.0,2017-05-12
4400.43,4147.0,1977.0,6037.0,348442.0,2744.0,3.0,3.0,261.0,2017-05-12
8010.1,2224.0,1926.0,6037.0,659387.0,916.0,1.0,1.0,261.0,2017-05-12
5530.73,4217.0,1921.0,6037.0,456514.0,998.0,1.0,2.0,261.0,2017-05-12
18988.83,22003.0,1992.0,6037.0,1556225.0,5388.0,5.0,5.0,261.0,2017-05-12
18702.81,37319.0,1986.0,6037.0,1518549.0,8937.0,6.0,5.0,261.0,2017-05-12
6494.59,4178.0,1922.0,6037.0,530282.0,1817.0,2.0,3.0,261.0,2017-05-12
1708.43,4950.0,1962.0,6037.0,132494.0,1781.0,2.0,2.0,261.0,2017-05-12
2216.34,6657.0,1972.0,6037.0,171281.0,2448.0,3.0,3.0,261.0,2017-05-12
15442.95,151965.0,1942.0,6037.0,1262072.0,2135.0,2.0,2.0,261.0,2017-05-12
17177.29,11412.0,1964.0,6037.0,1417529.0,2087.0,2.0,3.0,261.0,2017-05-12
16435.0,16983.0,1959.0,6037.0,1352193.0,3424.0,4.0,4.0,261.0,2017-05-12
20875.53,36810.0,1999.0,6037.0,1717000.0,3750.0,4.0,4.0,261.0,2017-05-12
25259.23,13310.0,1951.0,6037.0,2090290.0,3212.0,6.0,3.0,261.0,2017-05-12
76556.3,14097.0,1954.0,6037.0,6400000.0,2236.0,3.0,2.0,261.0,2017-05-12
28427.4,19875.0,1908.0,6037.0,2335075.0,6638.0,6.0,6.0,261.0,2017-05-12
3190.39,5279.0,1921.0,6037.0,249896.0,1497.0,1.0,2.0,261.0,2017-05-12
2058.07,12575.0,1968.0,6037.0,145990.0,2729.0,3.0,5.0,261.0,2017-05-12
7657.09,19705.0,1966.0,6037.0,606972.0,2290.0,3.0,4.0,261.0,2017-05-12
17360.47,14755.0,1965.0,6037.0,1416558.0,2467.0,3.0,4.0,261.0,2017-05-12
15778.4,7856.0,1938.0,6037.0,1300000.0,1676.0,2.0,1.0,261.0,2017-05-12
6328.75,3834.0,1936.0,6037.0,521925.0,1241.0,1.0,2.0,261.0,2017-05-12
3538.89,9046.0,1979.0,6037.0,283009.0,2803.0,2.0,3.0,261.0,2017-05-12
3087.78,6020.0,1961.0,6037.0,229220.0,2529.0,3.0,3.0,261.0,2017-05-12
9254.96,3247.0,1922.0,6037.0,759353.0,2010.0,2.0,2.0,261.0,2017-05-12
13297.92,5412.0,1940.0,6037.0,1096262.0,2194.0,3.0,4.0,261.0,2017-05-12
25740.83,9558.0,1926.0,6037.0,2121230.0,2962.0,3.0,4.0,261.0,2017-05-12
2580.53,19343.0,1961.0,6037.0,173744.0,2298.0,3.0,4.0,261.0,2017-05-12
13733.09,9399.0,1956.0,6037.0,1117891.0,1376.0,2.0,3.0,261.0,2017-05-12
4133.39,6722.0,1924.0,6037.0,315008.0,3693.0,4.0,5.0,261.0,2017-05-12
6445.53,2589.0,1925.0,6037.0,534645.0,1025.0,1.0,2.0,261.0,2017-05-12
11339.83,10945.0,1953.0,6037.0,925808.0,1344.0,2.0,3.0,261.0,2017-05-12
6118.62,9324.0,1978.0,6037.0,485569.0,2740.0,4.0,4.0,261.0,2017-05-12
6334.39,8099.0,1921.0,6037.0,509050.0,1776.0,2.0,3.0,261.0,2017-05-12
8035.01,6999.0,1925.0,6037.0,659480.0,2023.0,1.0,4.0,261.0,2017-05-12
2570.5,11000.0,1964.0,6037.0,196860.0,2357.0,3.0,4.0,261.0,2017-05-12
16530.07,6500.0,1922.0,6037.0,1370000.0,1505.0,2.0,3.0,261.0,2017-05-12
11508.86,5999.0,1936.0,6037.0,959649.0,1752.0,2.0,3.0,261.0,2017-05-12
3038.9,6595.0,1916.0,6037.0,242625.0,1470.0,1.0,2.0,261.0,2017-05-12
14341.09,6738.0,1938.0,6037.0,1184553.0,2187.0,3.0,3.0,261.0,2017-05-12
1674.72,5655.0,1941.0,6037.0,118005.0,1925.0,2.0,2.0,261.0,2017-05-12
6781.83,7385.0,1936.0,6037.0,540348.0,2740.0,3.0,2.0,261.0,2017-05-12
5789.09,7909.0,1955.0,6037.0,526774.0,2458.0,3.0,5.0,261.0,2017-05-12
7868.86,7220.0,1961.0,6037.0,722935.0,1532.0,2.0,4.0,261.0,2017-05-12
6892.91,11917.0,1949.0,6037.0,631674.0,1368.0,1.0,3.0,261.0,2017-05-12
6641.33,6059.0,1950.0,6037.0,609067.0,1751.0,2.0,3.0,261.0,2017-05-12
740.0,5455.0,1950.0,6037.0,66224.0,1132.0,1.0,3.0,261.0,2017-05-12
5775.45,11625.0,1950.0,6037.0,530304.0,840.0,1.0,2.0,261.0,2017-05-12
5236.28,8806.0,1956.0,6037.0,479076.0,1480.0,2.0,3.0,261.0,2017-05-12
6535.21,6510.0,1958.0,6037.0,592932.0,1539.0,2.0,3.0,261.0,2017-05-12
3917.0,8057.0,1964.0,6037.0,357547.0,1464.0,2.0,3.0,261.0,2017-05-12
4996.03,16424.0,1988.0,6037.0,445379.0,3816.0,3.0,4.0,261.0,2017-05-12
7762.09,7382.0,1957.0,6037.0,713000.0,1551.0,2.0,3.0,261.0,2017-05-12
878.98,6178.0,1948.0,6037.0,77815.0,1353.0,2.0,3.0,261.0,2017-05-12
3290.75,3833.0,1945.0,6037.0,302936.0,1061.0,1.0,1.0,261.0,2017-05-12
2125.97,10301.0,1932.0,6037.0,190778.0,1514.0,2.0,3.0,261.0,2017-05-12
7886.8,6953.0,1947.0,6037.0,718000.0,1471.0,2.0,4.0,261.0,2017-05-12
598.15,5046.0,1955.0,6037.0,46954.0,966.0,1.0,2.0,261.0,2017-05-12
5890.84,7237.0,1921.0,6037.0,540458.0,1430.0,2.0,3.0,261.0,2017-05-12
840.19,7872.0,1928.0,6037.0,64568.0,1692.0,2.0,2.0,261.0,2017-05-12
7083.81,10192.0,1960.0,6037.0,639926.0,2532.0,3.0,3.0,261.0,2017-05-12
7173.19,4998.0,1942.0,6037.0,655000.0,923.0,1.0,2.0,261.0,2017-05-12
3878.39,4311.0,1946.0,6037.0,358464.0,720.0,1.0,2.0,261.0,2017-05-12
4169.98,4506.0,1924.0,6037.0,378319.0,735.0,1.0,3.0,261.0,2017-05-12
2229.67,6571.0,1940.0,6037.0,197929.0,2552.0,2.0,3.0,261.0,2017-05-12
5583.25,6306.0,1945.0,6037.0,514070.0,1022.0,1.0,3.0,261.0,2017-05-12
5980.78,6360.0,1962.0,6037.0,546432.0,2114.0,2.0,3.0,261.0,2017-05-12
1544.47,7024.0,1937.0,6037.0,135461.0,2300.0,2.0,4.0,261.0,2017-05-12
10308.26,12851.0,1955.0,6037.0,944000.0,2064.0,2.0,3.0,261.0,2017-05-12
5771.87,8638.0,1971.0,6037.0,528526.0,1418.0,2.0,2.0,261.0,2017-05-12
7219.45,8236.0,1940.0,6037.0,660662.0,1977.0,3.0,4.0,261.0,2017-05-12
13276.29,13810.0,1926.0,6037.0,1204772.0,3602.0,2.0,2.0,261.0,2017-05-12
4829.16,14944.0,1967.0,6037.0,430719.0,1836.0,2.0,3.0,261.0,2017-05-12
8881.95,12373.0,1940.0,6037.0,813462.0,1771.0,2.0,2.0,261.0,2017-05-12
6728.67,15015.0,1960.0,6037.0,610119.0,2661.0,3.0,4.0,261.0,2017-05-12
10461.03,9693.0,1967.0,6037.0,950000.0,2713.0,2.0,2.0,261.0,2017-05-12
8738.52,7679.0,1954.0,6037.0,796970.0,1304.0,2.0,2.0,261.0,2017-05-12
4971.99,12708.0,1966.0,6037.0,442035.0,2424.0,3.0,3.0,261.0,2017-05-12
3683.24,6217.0,1927.0,6037.0,333426.0,1578.0,3.0,2.0,261.0,2017-05-12
2605.58,10832.0,1979.0,6037.0,221564.0,2660.0,3.0,3.0,261.0,2017-05-12
6757.89,10843.0,1951.0,6037.0,616704.0,2040.0,2.0,3.0,261.0,2017-05-12
3238.09,12893.0,1922.0,6037.0,291667.0,1735.0,3.0,3.0,261.0,2017-05-12
5103.37,8277.0,1935.0,6037.0,466715.0,1508.0,2.0,2.0,261.0,2017-05-12
974.33,8158.0,1938.0,6037.0,78857.0,1344.0,1.0,2.0,261.0,2017-05-12
9140.34,7611.0,1933.0,6037.0,840000.0,1591.0,2.0,2.0,261.0,2017-05-12
5864.89,5624.0,1938.0,6037.0,525561.0,1832.0,2.0,3.0,261.0,2017-05-12
3858.72,7831.0,1931.0,6037.0,350818.0,1848.0,2.0,4.0,261.0,2017-05-12
6841.75,10221.0,1942.0,6037.0,622400.0,2604.0,2.0,3.0,261.0,2017-05-12
8156.84,8306.0,1929.0,6037.0,741814.0,1614.0,2.0,3.0,261.0,2017-05-12
10963.83,9906.0,1939.0,6037.0,997482.0,2408.0,4.0,4.0,261.0,2017-05-12
7311.34,8162.0,1925.0,6037.0,665742.0,1080.0,1.0,2.0,261.0,2017-05-12
1113.93,10153.0,1939.0,6037.0,90248.0,1491.0,2.0,3.0,261.0,2017-05-12
8434.84,7182.0,1930.0,6037.0,766471.0,1770.0,2.0,3.0,261.0,2017-05-12
6899.37,9334.0,1922.0,6037.0,624139.0,1852.0,2.0,4.0,261.0,2017-05-12
